RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
840,United States of America,2015,Population density,35.5,"For statistical purposes, the data for United States of America do not include American Samoa, Guam, Northern Mariana Islands, Puerto Rico, and United States Virgin Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",35.5
850,United States Virgin Islands,2015,Population density,293.7,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",293.7
858,Uruguay,2015,Population density,19.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",19.6
860,Uzbekistan,2015,Population density,72.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",72.8
548,Vanuatu,2015,Population density,22.7,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",22.7
862,Venezuela (Boliv. Rep. of),2015,Population density,33.3,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",33.3
704,Viet Nam,2015,Population density,294.2,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",294.2
876,Wallis and Futuna Islands,2015,Population density,87.0,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",87.0
732,Western Sahara,2015,Population density,1.8,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.8
887,Yemen,2015,Population density,54.0,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",54.0
894,Zambia,2015,Population density,21.9,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.9
716,Zimbabwe,2015,Population density,36.6,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",36.6
