RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
150,Europe,2010,Population mid-year estimates (millions),736.28,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",736.28
151,Eastern Europe,2010,Population mid-year estimates (millions),294.71,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",294.71
154,Northern Europe,2010,Population mid-year estimates (millions),99.65,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",99.65
39,Southern Europe,2010,Population mid-year estimates (millions),153.89,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",153.89
155,Western Europe,2010,Population mid-year estimates (millions),188.03,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",188.03
9,Oceania,2010,Population mid-year estimates (millions),37.10,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",37.1
53,Australia and New Zealand,2010,Population mid-year estimates (millions),26.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",26.37
54,Melanesia,2010,Population mid-year estimates (millions),9.54,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.54
57,Micronesia,2010,Population mid-year estimates (millions),0.52,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.52
61,Polynesia,2010,Population mid-year estimates (millions),0.68,Including Pitcairn.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.68
4,Afghanistan,2010,Population mid-year estimates (millions),28.19,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",28.19
8,Albania,2010,Population mid-year estimates (millions),2.91,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.91
12,Algeria,2010,Population mid-year estimates (millions),35.86,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",35.86
16,American Samoa,2010,Population mid-year estimates (millions),0.05,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
20,Andorra,2010,Population mid-year estimates (millions),0.07,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.07
24,Angola,2010,Population mid-year estimates (millions),23.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",23.36
660,Anguilla,2010,Population mid-year estimates (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
28,Antigua and Barbuda,2010,Population mid-year estimates (millions),0.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
32,Argentina,2010,Population mid-year estimates (millions),41.10,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",41.1
51,Armenia,2010,Population mid-year estimates (millions),2.95,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.95
533,Aruba,2010,Population mid-year estimates (millions),0.10,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.1
36,Australia,2010,Population mid-year estimates (millions),22.02,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",22.02
40,Austria,2010,Population mid-year estimates (millions),8.36,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.36
31,Azerbaijan,2010,Population mid-year estimates (millions),9.24,Including Nagorno-Karabakh.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.24
44,Bahamas,2010,Population mid-year estimates (millions),0.37,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.37
48,Bahrain,2010,Population mid-year estimates (millions),1.21,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.21
50,Bangladesh,2010,Population mid-year estimates (millions),148.39,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",148.39
52,Barbados,2010,Population mid-year estimates (millions),0.27,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.27
112,Belarus,2010,Population mid-year estimates (millions),9.73,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.73
56,Belgium,2010,Population mid-year estimates (millions),10.88,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.88
84,Belize,2010,Population mid-year estimates (millions),0.32,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.32
204,Benin,2010,Population mid-year estimates (millions),9.45,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.45
60,Bermuda,2010,Population mid-year estimates (millions),0.06,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
64,Bhutan,2010,Population mid-year estimates (millions),0.71,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.71
68,Bolivia (Plurin. State of),2010,Population mid-year estimates (millions),10.22,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.22
535,"Bonaire, St. Eustatius & Saba",2010,Population mid-year estimates (millions),0.02,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
70,Bosnia and Herzegovina,2010,Population mid-year estimates (millions),3.81,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.81
72,Botswana,2010,Population mid-year estimates (millions),2.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.09
76,Brazil,2010,Population mid-year estimates (millions),196.35,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",196.35
92,British Virgin Islands,2010,Population mid-year estimates (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
