RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
150,Europe,2010,Population mid-year estimates for females (millions),382.20,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",382.2
151,Eastern Europe,2010,Population mid-year estimates for females (millions),156.44,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",156.44
154,Northern Europe,2010,Population mid-year estimates for females (millions),50.78,Including the Faroe Islands and the Isle of Man.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",50.78
39,Southern Europe,2010,Population mid-year estimates for females (millions),78.77,"Including Andorra, Gibraltar, Holy See, and San Marino.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",78.77
155,Western Europe,2010,Population mid-year estimates for females (millions),96.22,Including Liechtenstein and Monaco.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",96.22
9,Oceania,2010,Population mid-year estimates for females (millions),18.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",18.46
53,Australia and New Zealand,2010,Population mid-year estimates for females (millions),13.28,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.28
54,Melanesia,2010,Population mid-year estimates for females (millions),4.59,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.59
57,Micronesia,2010,Population mid-year estimates for females (millions),0.26,"Including Marshall Islands, Nauru, Northern Mariana Islands and Palau.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.26
61,Polynesia,2010,Population mid-year estimates for females (millions),0.34,Including Pitcairn.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.34
4,Afghanistan,2010,Population mid-year estimates for females (millions),13.95,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",13.95
8,Albania,2010,Population mid-year estimates for females (millions),1.45,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.45
12,Algeria,2010,Population mid-year estimates for females (millions),17.57,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.57
16,American Samoa,2010,Population mid-year estimates for females (millions),0.03,"For statistical purposes, the data for United States of America do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
20,Andorra,2010,Population mid-year estimates for females (millions),0.04,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.04
24,Angola,2010,Population mid-year estimates for females (millions),11.85,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.85
660,Anguilla,2010,Population mid-year estimates for females (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
28,Antigua and Barbuda,2010,Population mid-year estimates for females (millions),0.05,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
32,Argentina,2010,Population mid-year estimates for females (millions),20.79,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.79
51,Armenia,2010,Population mid-year estimates for females (millions),1.59,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.59
533,Aruba,2010,Population mid-year estimates for females (millions),0.05,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
36,Australia,2010,Population mid-year estimates for females (millions),11.06,"Including Christmas Island, Cocos (Keeling) Islands and Norfolk Island.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",11.06
40,Austria,2010,Population mid-year estimates for females (millions),4.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.29
31,Azerbaijan,2010,Population mid-year estimates for females (millions),4.71,Including Nagorno-Karabakh.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.71
44,Bahamas,2010,Population mid-year estimates for females (millions),0.19,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.19
48,Bahrain,2010,Population mid-year estimates for females (millions),0.46,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.46
50,Bangladesh,2010,Population mid-year estimates for females (millions),74.18,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",74.18
52,Barbados,2010,Population mid-year estimates for females (millions),0.14,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.14
112,Belarus,2010,Population mid-year estimates for females (millions),5.22,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.22
56,Belgium,2010,Population mid-year estimates for females (millions),5.55,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.55
84,Belize,2010,Population mid-year estimates for females (millions),0.16,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.16
204,Benin,2010,Population mid-year estimates for females (millions),4.74,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.74
60,Bermuda,2010,Population mid-year estimates for females (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
64,Bhutan,2010,Population mid-year estimates for females (millions),0.33,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.33
68,Bolivia (Plurin. State of),2010,Population mid-year estimates for females (millions),5.07,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.07
535,"Bonaire, St. Eustatius & Saba",2010,Population mid-year estimates for females (millions),0.01,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
70,Bosnia and Herzegovina,2010,Population mid-year estimates for females (millions),1.95,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.95
72,Botswana,2010,Population mid-year estimates for females (millions),1.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.06
76,Brazil,2010,Population mid-year estimates for females (millions),99.55,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",99.55
92,British Virgin Islands,2010,Population mid-year estimates for females (millions),0.01,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
96,Brunei Darussalam,2010,Population mid-year estimates for females (millions),0.19,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.19
100,Bulgaria,2010,Population mid-year estimates for females (millions),3.92,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.92
854,Burkina Faso,2010,Population mid-year estimates for females (millions),8.12,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.12
108,Burundi,2010,Population mid-year estimates for females (millions),4.61,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.61
132,Cabo Verde,2010,Population mid-year estimates for females (millions),0.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.26
116,Cambodia,2010,Population mid-year estimates for females (millions),7.26,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",7.26
120,Cameroon,2010,Population mid-year estimates for females (millions),9.99,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.99
124,Canada,2010,Population mid-year estimates for females (millions),17.13,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",17.13
136,Cayman Islands,2010,Population mid-year estimates for females (millions),0.03,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.03
