RegionCode,Area,Year,Series,ValueString,Footnotes,Source,value
608,Philippines,2020,Population mid-year estimates for males (millions),56.95,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",56.95
616,Poland,2020,Population mid-year estimates for males (millions),18.59,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",18.59
620,Portugal,2020,Population mid-year estimates for males (millions),4.86,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.86
630,Puerto Rico,2020,Population mid-year estimates for males (millions),1.55,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.55
634,Qatar,2020,Population mid-year estimates for males (millions),2.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.01
410,Republic of Korea,2020,Population mid-year estimates for males (millions),25.90,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",25.9
498,Republic of Moldova,2020,Population mid-year estimates for males (millions),1.47,Including the Transnistria region.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.47
638,Réunion,2020,Population mid-year estimates for males (millions),0.46,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.46
642,Romania,2020,Population mid-year estimates for males (millions),9.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",9.41
643,Russian Federation,2020,Population mid-year estimates for males (millions),67.64,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",67.64
646,Rwanda,2020,Population mid-year estimates for males (millions),6.42,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.42
654,Saint Helena,2020,Population mid-year estimates for males (millions),0.00,"Including Ascension and Tristan da Cunha. For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
659,Saint Kitts and Nevis,2020,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
662,Saint Lucia,2020,Population mid-year estimates for males (millions),0.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.09
666,Saint Pierre and Miquelon,2020,Population mid-year estimates for males (millions),0.00,"For statistical purposes, the data for France do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
670,Saint Vincent & Grenadines,2020,Population mid-year estimates for males (millions),0.05,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
882,Samoa,2020,Population mid-year estimates for males (millions),0.11,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.11
674,San Marino,2020,Population mid-year estimates for males (millions),0.02,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
678,Sao Tome and Principe,2020,Population mid-year estimates for males (millions),0.11,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.11
682,Saudi Arabia,2020,Population mid-year estimates for males (millions),20.89,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.89
686,Senegal,2020,Population mid-year estimates for males (millions),8.08,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.08
688,Serbia,2020,Population mid-year estimates for males (millions),3.53,Excluding Kosovo.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.53
690,Seychelles,2020,Population mid-year estimates for males (millions),0.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.06
694,Sierra Leone,2020,Population mid-year estimates for males (millions),4.12,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.12
702,Singapore,2020,Population mid-year estimates for males (millions),3.09,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.09
534,Sint Maarten (Dutch part),2020,Population mid-year estimates for males (millions),0.02,"For statistical purposes, the data for Netherlands do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
703,Slovakia,2020,Population mid-year estimates for males (millions),2.66,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.66
705,Slovenia,2020,Population mid-year estimates for males (millions),1.06,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",1.06
90,Solomon Islands,2020,Population mid-year estimates for males (millions),0.35,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.35
706,Somalia,2020,Population mid-year estimates for males (millions),8.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",8.29
710,South Africa,2020,Population mid-year estimates for males (millions),28.58,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",28.58
724,Spain,2020,Population mid-year estimates for males (millions),23.21,"Including Canary Islands, Ceuta and Melilla.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",23.21
144,Sri Lanka,2020,Population mid-year estimates for males (millions),10.47,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.47
275,State of Palestine,2020,Population mid-year estimates for males (millions),2.50,Including East Jerusalem.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",2.5
740,Suriname,2020,Population mid-year estimates for males (millions),0.30,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.3
752,Sweden,2020,Population mid-year estimates for males (millions),5.22,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",5.22
756,Switzerland,2020,Population mid-year estimates for males (millions),4.29,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.29
760,Syrian Arab Republic,2020,Population mid-year estimates for males (millions),10.41,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",10.41
762,Tajikistan,2020,Population mid-year estimates for males (millions),4.80,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.8
764,Thailand,2020,Population mid-year estimates for males (millions),34.77,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",34.77
626,Timor-Leste,2020,Population mid-year estimates for males (millions),0.66,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.66
768,Togo,2020,Population mid-year estimates for males (millions),4.24,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",4.24
772,Tokelau,2020,Population mid-year estimates for males (millions),0.00,"For statistical purposes, the data for New Zealand do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.0
776,Tonga,2020,Population mid-year estimates for males (millions),0.05,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.05
780,Trinidad and Tobago,2020,Population mid-year estimates for males (millions),0.75,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.75
788,Tunisia,2020,Population mid-year estimates for males (millions),6.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.01
792,Türkiye,2020,Population mid-year estimates for males (millions),42.18,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",42.18
795,Turkmenistan,2020,Population mid-year estimates for males (millions),3.10,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",3.1
796,Turks and Caicos Islands,2020,Population mid-year estimates for males (millions),0.02,"For statistical purposes, the data for United Kingdom do not include this area.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.02
798,Tuvalu,2020,Population mid-year estimates for males (millions),0.01,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",0.01
800,Uganda,2020,Population mid-year estimates for males (millions),21.97,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",21.97
804,Ukraine,2020,Population mid-year estimates for males (millions),20.33,Including Crimea.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",20.33
784,United Arab Emirates,2020,Population mid-year estimates for males (millions),6.48,,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",6.48
826,United Kingdom,2020,Population mid-year estimates for males (millions),33.12,"Refers to the United Kingdom of Great Britain and Northern Ireland. For statistical purposes, the data for United Kingdom do not include Anguilla, Bermuda, British Virgin Islands, Cayman Islands, Channel Islands, Falkland Islands (Malvinas), Gibraltar, Isle of Man, Montserrat, Saint Helena, Turks and Caicos Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",33.12
834,United Rep. of Tanzania,2020,Population mid-year estimates for males (millions),30.48,Including Zanzibar.,"United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",30.48
840,United States of America,2020,Population mid-year estimates for males (millions),166.50,"For statistical purposes, the data for United States of America do not include American Samoa, Guam, Northern Mariana Islands, Puerto Rico, and United States Virgin Islands.","United Nations Population Division, New York, World Population Prospects: The 2022 Revision, last accessed July 2022.",166.5
